	juáhu	Spelling_1	Spelling_2
1	Sg+Nom	 juáhu    	
2	Sg+Gen	 juávu    	
3	Sg+Acc	 juávu    	
4	Sg+Ill	 juáhun    	
5	Sg+Loc	 juávust    	
6	Sg+Com	 juávvoin    	
7	Sg+Abe	 juávuttáá    	
8	Ess	 juáhhun    	
9	Par	 juáhhud    	
10	Pl+Nom	 juávuh    	
11	Pl+Gen	 juávui    	
12	Pl+Acc	 juávuid    	
13	Pl+Ill	 juávvoid    	
14	Pl+Loc	 juávuin    	
15	Pl+Com	 juávuiguin    	 juávuigijn    
16	Pl+Abe	 juávuittáá    	
	viähu	Spelling_1	Spelling_2
1	Sg+Nom	 viähu    	
2	Sg+Gen	 viävu    	
3	Sg+Acc	 viävu    	
4	Sg+Ill	 viähun    	
5	Sg+Loc	 viävust    	
6	Sg+Com	 viävvoin    	
7	Sg+Abe	 viävuttáá    	
8	Ess	 viähhun    	
9	Par	 viähhud    	
10	Pl+Nom	 viävuh    	
11	Pl+Gen	 viävui    	
12	Pl+Acc	 viävuid    	
13	Pl+Ill	 viävvoid    	
14	Pl+Loc	 viävuin    	
15	Pl+Com	 viävuiguin    	 viävuigijn    
16	Pl+Abe	 viävuittáá    	
	njuácu	Spelling_1	Spelling_2
1	Sg+Nom	 njuácu    	
2	Sg+Gen	 njuásu    	
3	Sg+Acc	 njuásu    	
4	Sg+Ill	 njuácun    	
5	Sg+Loc	 njuásust    	
6	Sg+Com	 njuássoin    	
7	Sg+Abe	 njuásuttáá    	
8	Ess	 njuáccun    	
9	Par	 njuáccud    	
10	Pl+Nom	 njuásuh    	
11	Pl+Gen	 njuásui    	
12	Pl+Acc	 njuásuid    	
13	Pl+Ill	 njuássoid    	
14	Pl+Loc	 njuásuin    	
15	Pl+Com	 njuásuiguin    	 njuásuigijn    
16	Pl+Abe	 njuásuittáá    	
	ruáhu	Spelling_1	Spelling_2
1	Sg+Nom	 ruáhu    	
2	Sg+Gen	 ruávu    	
3	Sg+Acc	 ruávu    	
4	Sg+Ill	 ruáhun    	
5	Sg+Loc	 ruávust    	
6	Sg+Com	 ruávvoin    	
7	Sg+Abe	 ruávuttáá    	
8	Ess	 ruáhhun    	
9	Par	 ruáhhud    	
10	Pl+Nom	 ruávuh    	
11	Pl+Gen	 ruávui    	
12	Pl+Acc	 ruávuid    	
13	Pl+Ill	 ruávvoid    	
14	Pl+Loc	 ruávuin    	
15	Pl+Com	 ruávuiguin    	 ruávuigijn    
16	Pl+Abe	 ruávuittáá    	
	vuáču	Spelling_1	Spelling_2
1	Sg+Nom	 vuáču    	
2	Sg+Gen	 vuáju    	
3	Sg+Acc	 vuáju    	
4	Sg+Ill	 vuáčun    	
5	Sg+Loc	 vuájust    	
6	Sg+Com	 vuáijoin    	
7	Sg+Abe	 vuájuttáá    	
8	Ess	 vuáččun    	
9	Par	 vuáččud    	
10	Pl+Nom	 vuájuh    	
11	Pl+Gen	 vuájui    	
12	Pl+Acc	 vuájuid    	
13	Pl+Ill	 vuáijoid    	
14	Pl+Loc	 vuájuin    	
15	Pl+Com	 vuájuiguin    	 vuájuigijn    
16	Pl+Abe	 vuájuittáá    	
